candidate_id,doc_id,asset_id,image_path,image_name,candidate_index,smiles,canonical_smiles,rdkit_valid,rdkit_error,smiles_source,source_tool,status,molecule_label,page_key,page_image,source_page_no,source_task_ids,source_asset_ids,nearest_label,bbox_json,raw_output,created_at
uniparser_mol_2c4991091e8c5dc5,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_2c4991091e8c5dc5.png,uniparser_mol_2c4991091e8c5dc5.png,7,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.5649425633145735, 0.22357465765449439, 0.716107264514218, 0.3204046699438202], ""crop_xyxy"": [944, 487, 1219, 723], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.5649425633145735, 0.22357465765449439, 0.716107264514218, 0.3204046699438202], ""page"": 0, ""is_markush"": false, ""str"": ""***Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1***\n""}",2026-05-29 08:34:17
uniparser_mol_38dc8bf07f145ed6,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_38dc8bf07f145ed6.png,uniparser_mol_38dc8bf07f145ed6.png,7,*C1C2C(=CC=CC=2)C2C1=CC=CC=2<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.716107264514218, 0.17353680214185394, 0.7617418912914692, 0.22276323297050563], ""crop_xyxy"": [1205, 382, 1290, 500], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.716107264514218, 0.17353680214185394, 0.7617418912914692, 0.22276323297050563], ""page"": 0, ""is_markush"": true, ""str"": ""****C1C2C(=CC=CC=2)C2C1=CC=CC=2<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_9319a9710eba5254,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_9319a9710eba5254.png,uniparser_mol_9319a9710eba5254.png,7,*CC(N1CC2(CN(C(=O)*)CC2)CC1)=O<sep><a>0:<dum></a><a>10:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.3225086085604265, 0.48323055653089886, 0.40379528750740523, 0.5108189957865169], ""crop_xyxy"": [539, 1070, 687, 1142], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3225086085604265, 0.48323055653089886, 0.40379528750740523, 0.5108189957865169], ""page"": 0, ""is_markush"": true, ""str"": ""****CC(N1CC2(CN(C(=O)*)CC2)CC1)=O<sep><a>0:<dum></a><a>10:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_aef016bda1a857d1,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_aef016bda1a857d1.png,uniparser_mol_aef016bda1a857d1.png,7,COc1ccc(C(=O)N2CCC3(CCNCC3)CC2)cc1N1CCC(=O)NC1=O,COc1ccc(C(=O)N2CCC3(CCNCC3)CC2)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.10574413136848342, 0.29930762816011236, 0.23836976543986968, 0.3479931091994382], ""crop_xyxy"": [170, 658, 410, 782], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.10574413136848342, 0.29930762816011236, 0.23836976543986968, 0.3479931091994382], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C(=O)N2CCC3(CCNCC3)CC2)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:40
uniparser_mol_be507b90c5625963,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_be507b90c5625963.png,uniparser_mol_be507b90c5625963.png,7,*C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.31252603395290285, 0.3644920777738764, 0.3410476756886848, 0.3872119689255618], ""crop_xyxy"": [524, 807, 580, 866], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.31252603395290285, 0.3644920777738764, 0.3410476756886848, 0.3872119689255618], ""page"": 0, ""is_markush"": true, ""str"": ""****C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_cb0c90bcd1485327,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_cb0c90bcd1485327.png,uniparser_mol_cb0c90bcd1485327.png,7,*[C@H](C1C=CC(CC(C)C)=CC=1)C<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.16136133275325829, 0.26739159058988765, 0.23123935500592416, 0.31174947331460673], ""crop_xyxy"": [268, 591, 394, 698], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.16136133275325829, 0.26739159058988765, 0.23123935500592416, 0.31174947331460673], ""page"": 0, ""is_markush"": true, ""str"": ""****[C@H](C1C=CC(CC(C)C)=CC=1)C<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:33
uniparser_mol_05f24d67bee95c6e,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_05f24d67bee95c6e.png,uniparser_mol_05f24d67bee95c6e.png,8,*C(C1CCCCC1)C1CCCCC1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.40165616437722157, 0.4026290379213483, 0.46012552993557465, 0.43075842696629213], ""crop_xyxy"": [674, 892, 781, 962], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.40165616437722157, 0.4026290379213483, 0.46012552993557465, 0.43075842696629213], ""page"": 0, ""is_markush"": true, ""str"": ""****C(C1CCCCC1)C1CCCCC1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_10ce75cb55605fed,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_10ce75cb55605fed.png,uniparser_mol_10ce75cb55605fed.png,8,*C1C2C(=CC=CC=2)C2C1=CC=CC=2<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.23694368335308058, 0.1894948209269663, 0.28257831013033174, 0.2365574525983146], ""crop_xyxy"": [396, 418, 481, 530], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.23694368335308058, 0.1894948209269663, 0.28257831013033174, 0.2365574525983146], ""page"": 0, ""is_markush"": true, ""str"": ""****C1C2C(=CC=CC=2)C2C1=CC=CC=2<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:33
uniparser_mol_8726e67999585ef5,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_8726e67999585ef5.png,uniparser_mol_8726e67999585ef5.png,8,*CC(N1CC2C(CN(C2)C(=O)*)C1)=O<sep><a>0:<dum></a><a>12:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.3225086085604265, 0.5259655898876404, 0.40379528750740523, 0.5486854810393258], ""crop_xyxy"": [539, 1165, 687, 1226], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3225086085604265, 0.5259655898876404, 0.40379528750740523, 0.5486854810393258], ""page"": 0, ""is_markush"": true, ""str"": ""****CC(N1CC2C(CN(C2)C(=O)*)C1)=O<sep><a>0:<dum></a><a>12:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_8b3702e717275fe9,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_8b3702e717275fe9.png,uniparser_mol_8b3702e717275fe9.png,8,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.7688723017254147, 0.23926220154494382, 0.8629937194534952, 0.3041761762640449], ""crop_xyxy"": [1292, 526, 1463, 683], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 0.98, ""float_xyxy"": [0.7688723017254147, 0.23926220154494382, 0.8629937194534952, 0.3041761762640449], ""page"": 0, ""is_markush"": false, ""str"": ""***O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12***\n""}",2026-05-29 08:34:17
uniparser_mol_bcaae7c65ee150b9,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_bcaae7c65ee150b9.png,uniparser_mol_bcaae7c65ee150b9.png,8,*C12CC3CC(C1)CC(C3)C2<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.7845592046800948, 0.1867900719803371, 0.8330459956309242, 0.20950996313202247], ""crop_xyxy"": [1320, 412, 1410, 470], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.7845592046800948, 0.1867900719803371, 0.8330459956309242, 0.20950996313202247], ""page"": 0, ""is_markush"": true, ""str"": ""****C12CC3CC(C1)CC(C3)C2<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_d7d6d0f18912563b,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_d7d6d0f18912563b.png,uniparser_mol_d7d6d0f18912563b.png,8,COC1C(N2C(=O)NC(=O)CC2)=CC(C(N2CCC3(CCN(C(*Br)=O)CC3)CC2)=O)=CC=1<sep><a>23:CH2?n</a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.2850739537822127, 0.3025533268960674, 0.4512125168931428, 0.345288360252809], ""crop_xyxy"": [470, 662, 773, 779], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.2850739537822127, 0.3025533268960674, 0.4512125168931428, 0.345288360252809], ""page"": 0, ""is_markush"": true, ""str"": ""***COC1C(N2C(=O)NC(=O)CC2)=CC(C(N2CCC3(CCN(C(*Br)=O)CC3)CC2)=O)=CC=1<sep><a>23:CH2?n</a>***\n""}",2026-05-29 08:34:40
uniparser_mol_26ecb360605a5092,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_26ecb360605a5092.png,uniparser_mol_26ecb360605a5092.png,9,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCOCCCOCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCOCCCOCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.09629633754350563, 0.37449964887640447, 0.5000558283656694, 0.4707887113764045], ""crop_xyxy"": [136, 806, 871, 1075], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 0.8362094225797184, ""float_xyxy"": [0.09629633754350563, 0.37449964887640447, 0.5000558283656694, 0.4707887113764045], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCOCCCOCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C***\n""}",2026-05-29 08:34:17
uniparser_mol_781e3f73631956d0,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_781e3f73631956d0.png,uniparser_mol_781e3f73631956d0.png,9,**NC(=O)*<sep><a>0:<dum></a><a>1:CH2</a><a>5:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.3410476756886848, 0.5670777738764045, 0.3852562203791469, 0.5887157654494382], ""crop_xyxy"": [572, 1258, 654, 1314], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 0.10888888888888887, ""float_xyxy"": [0.3410476756886848, 0.5670777738764045, 0.3852562203791469, 0.5887157654494382], ""page"": 0, ""is_markush"": true, ""str"": ""*****NC(=O)*<sep><a>0:<dum></a><a>1:CH2</a><a>5:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_861803fa37015cbf,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_861803fa37015cbf.png,uniparser_mol_861803fa37015cbf.png,9,*C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.31252603395290285, 0.40506331197331463, 0.3410476756886848, 0.42670130354634833], ""crop_xyxy"": [524, 897, 580, 953], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.31252603395290285, 0.40506331197331463, 0.3410476756886848, 0.42670130354634833], ""page"": 0, ""is_markush"": true, ""str"": ""****C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_c0dcaaab4f565282,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_c0dcaaab4f565282.png,uniparser_mol_c0dcaaab4f565282.png,9,*C(C1C=CC=CC=1)C1C=CC=CC=1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.8530111448459715, 0.17218442766853934, 0.8957936074496445, 0.22411560744382023], ""crop_xyxy"": [1436, 379, 1516, 503], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.8530111448459715, 0.17218442766853934, 0.8957936074496445, 0.22411560744382023], ""page"": 0, ""is_markush"": true, ""str"": ""****C(C1C=CC=CC=1)C1C=CC=CC=1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_d28bf175622d5c04,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_d28bf175622d5c04.png,uniparser_mol_d28bf175622d5c04.png,9,*C1C2CC(C=C2)C1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.2419349706568424, 0.26901443995786517, 0.2804391870001481, 0.29498002984550564], ""crop_xyxy"": [404, 595, 477, 660], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.2419349706568424, 0.26901443995786517, 0.2804391870001481, 0.29498002984550564], ""page"": 0, ""is_markush"": true, ""str"": ""****C1C2CC(C=C2)C1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:33
uniparser_mol_e8ffbc138db155c1,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_e8ffbc138db155c1.png,uniparser_mol_e8ffbc138db155c1.png,9,COc1ccc(C(=O)N2CCC3(CCN(C(=O)CN4CCC(COc5cnc(-c6cccc(Cn7nc(-c8cccc(C#N)c8)ccc7=O)n6)nc5)CC4)CC3)CC2)cc1N1CCC(=O)NC1=O,COc1ccc(C(=O)N2CCC3(CCN(C(=O)CN4CCC(COc5cnc(-c6cccc(Cn7nc(-c8cccc(C#N)c8)ccc7=O)n6)nc5)CC4)CC3)CC2)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.500768869409064, 0.2944390800561798, 0.8401764060648697, 0.3534026070926966], ""crop_xyxy"": [823, 633, 1440, 808], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 0.7111385459533609, ""float_xyxy"": [0.500768869409064, 0.2944390800561798, 0.8401764060648697, 0.3534026070926966], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C(=O)N2CCC3(CCN(C(=O)CN4CCC(COc5cnc(-c6cccc(Cn7nc(-c8cccc(C#N)c8)ccc7=O)n6)nc5)CC4)CC3)CC2)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:40
uniparser_mol_080b3288ec435ad1,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_080b3288ec435ad1.png,uniparser_mol_080b3288ec435ad1.png,10,*[C@H](C1C=CC(CC(C)C)=CC=1)C<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.3938127128998815, 0.44265932233146066, 0.4693950634997038, 0.4707887113764045], ""crop_xyxy"": [660, 980, 797, 1053], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3938127128998815, 0.44265932233146066, 0.4693950634997038, 0.4707887113764045], ""page"": 0, ""is_markush"": true, ""str"": ""****[C@H](C1C=CC(CC(C)C)=CC=1)C<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_1cefde8492b757a9,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_1cefde8492b757a9.png,uniparser_mol_1cefde8492b757a9.png,10,C[C@@H](Oc1cc(-c2cnn(C3CCN(C(=O)CCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(-c2cnn(C3CCN(C(=O)CCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.5385600447089751, 0.3858595944522472, 0.8865240738855154, 0.45726496664325844], ""crop_xyxy"": [886, 836, 1519, 1040], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.5385600447089751, 0.3858595944522472, 0.8865240738855154, 0.45726496664325844], ""page"": 0, ""is_markush"": false, ""str"": ""***C[C@@H](Oc1cc(-c2cnn(C3CCN(C(=O)CCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl***\n""}",2026-05-29 08:34:17
